"Gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Klhl5",0.559786254690603,0.162779936195267,0.054,0.063,1
"Calm3",0.560007034675333,0.128575352548829,0.043,0.051,1
"Cobl",0.560787293542013,0.12145690559427,0.086,0.075,1
"Btbd6",0.56103871308077,0.179475287337278,0.019,0.024,1
"F13b",0.562328604873419,0.415512372607755,0.041,0.034,1
"Hmg20a",0.563079363283103,0.138461975962109,0.115,0.128,1
"Abhd11",0.563356219624314,0.229300728631546,0.088,0.077,1
"Mss51",0.566208468476589,0.379850557713726,0.019,0.024,1
"Smtnl2",0.566352298383604,0.164126464346047,0.032,0.039,1
"Wdyhv1",0.566734380437263,0.222139905102146,0.045,0.053,1
"Pak1ip1",0.567067288463364,0.154008544261351,0.054,0.046,1
"Pard6b",0.567273026365538,0.52752658913311,0.035,0.029,1
"Acads",0.567678334592534,0.116516908049291,0.041,0.034,1
"Plscr1",0.56812578552951,0.38256297163404,0.061,0.053,1
"Pdcd11",0.568455723978843,0.876517745803576,0.056,0.048,1
"Zfp945",0.568639348892346,0.13158580832773,0.032,0.039,1
"Ptprs",0.568923115807263,0.480777278224033,0.061,0.053,1
"Gpr162",0.569451132007979,0.250815678956396,0.019,0.024,1
"Aste1",0.570100726803732,0.160376355888938,0.019,0.024,1
"Zfp141",0.570362311341184,0.2368166695454,0.041,0.034,1
"Gan",0.570419471731331,0.705901072505307,0.035,0.029,1
"Ap3m1",0.570723383975238,0.991142060507969,0.043,0.036,1
"Reep3",0.571114458561597,0.136557092877189,0.132,0.118,1
"Cdk2ap2",0.57203462027584,0.240010560575678,0.093,0.082,1
"Gm28375",0.572073451567506,0.286197642623124,0.041,0.034,1
"Nab1",0.572417158310737,1.40874071831372,0.03,0.024,1
"Ssh1",0.572562792951731,0.260275462256993,0.041,0.034,1
"Mrps33",0.573015165155165,0.285139757305088,0.08,0.07,1
"Sod2",0.573396738494985,0.114612157228141,0.138,0.125,1
"Rbpj",0.574860253878535,0.118894496452029,0.149,0.164,1
"Diablo",0.575503006944686,0.106466654670836,0.041,0.034,1
"Slc35f6",0.575858876168948,1.45079631950652,0.03,0.024,1
"Ppp1r15b",0.576737193262532,0.145213513161401,0.035,0.029,1
"Itga8",0.57703442716504,0.500422545237786,0.056,0.048,1
"Mettl7b",0.57763110303628,0.414277939817648,0.084,0.075,1
"Flii",0.57779334562772,1.20768787775754,0.035,0.029,1
"Cdip1",0.578118342886529,0.102142654914635,0.151,0.137,1
"Kctd5",0.579310333990768,0.715940320996321,0.03,0.024,1
"Taf13",0.579379278595042,0.331413375715923,0.035,0.029,1
"Mme",0.581616686988244,0.905563563031022,0.03,0.024,1
"Btbd10",0.582580755429365,0.141517944991489,0.048,0.041,1
"Slc15a4",0.583349263925324,0.356440802361808,0.03,0.024,1
"Ptch1",0.583365675403167,0.377070082252974,0.061,0.053,1
"Tmem186",0.583567448202005,0.343508068095997,0.061,0.053,1
"Nenf",0.583656751456146,0.201048159851303,0.088,0.077,1
"Sfr1",0.583927323704755,0.546307972676149,0.03,0.024,1
"Tlr4",0.584794896760648,0.581278867292797,0.03,0.024,1
"Dnajb4",0.584998451919879,0.312421852094258,0.034,0.041,1
"Stx3",0.585232690855544,0.283660350336142,0.089,0.08,1
"Cnep1r1",0.585373622493074,0.691790074373559,0.03,0.024,1
"Pex3",0.585574606705126,1.0315158436337,0.043,0.036,1
"Cul4b",0.585689780958671,0.241313714975083,0.017,0.022,1
"Scrn3",0.585743351618064,0.193818382527013,0.035,0.029,1
"Lcp2",0.586060290500467,1.21525610911122,0.037,0.031,1
"Nid2",0.586807177093894,0.197695582922737,0.035,0.029,1
"Tiprl",0.586821615694227,0.507544925902883,0.03,0.024,1
"Smim15",0.587770298923117,0.41092631573807,0.017,0.022,1
"Hoxa10",0.588030868534439,0.211117886020226,0.048,0.041,1
"Dmac2l",0.588125984225278,0.858394486087217,0.032,0.039,1
"Ipp",0.588138202594396,0.16533904875862,0.03,0.036,1
"Tctn2",0.588464563740795,0.547281243598237,0.017,0.022,1
"Tcp1",0.58848610663795,0.313120680809275,0.048,0.041,1
"Klf2",0.588713776713534,0.288389057485785,0.048,0.041,1
"Narf",0.588849314674124,0.380588804635381,0.056,0.048,1
"Ifih1",0.589159207143951,0.191677718745636,0.017,0.022,1
"Hepacam2",0.589177547162128,1.13552448284794,0.024,0.019,1
"Stxbp4",0.589676043504135,0.401421838281576,0.115,0.106,1
"Txlna",0.589919620415732,0.65473633750916,0.043,0.036,1
"Smg9",0.589919620415732,0.303504058739211,0.043,0.036,1
"Mtmr6",0.590887192684909,0.107285661126476,0.043,0.036,1
"Hoxd4",0.590895564442344,0.471092502332809,0.091,0.082,1
"Nup210",0.591056397678209,0.241589903761361,0.061,0.053,1
"Kbtbd11",0.591613339375105,0.375432601856942,0.043,0.036,1
"Rpa2",0.594032269301398,0.390549082759057,0.017,0.022,1
"Cript",0.594086250518254,0.285149010885692,0.03,0.024,1
"Gm12185",0.594377706316751,0.161352064034313,0.03,0.024,1
"Cd300a",0.594764750306412,0.257288719819389,0.043,0.036,1
"C030006K11Rik",0.594960781700597,0.181302103011523,0.03,0.024,1
"Cmtm6",0.595349823635845,0.336286821604121,0.035,0.029,1
"Parp6",0.595636939993216,1.05751876325421,0.024,0.019,1
"B4galt7",0.597581037087558,1.22800020774906,0.024,0.019,1
"Bach1",0.597983676112195,1.35752717272,0.037,0.031,1
"Atn1",0.59822970969283,1.31185066573724,0.024,0.019,1
"Tgfbr2",0.59853709283494,0.200135461824407,0.149,0.137,1
"Evl",0.599348340552759,0.178019799106872,0.112,0.101,1
"Zfp513",0.600094614590798,0.813517156751597,0.05,0.043,1
"Zfp975",0.600827590411779,0.797538056605158,0.024,0.019,1
"Chmp6",0.600838584046567,0.119430527402996,0.048,0.041,1
"Fcsk",0.601391774464528,0.302849562550418,0.03,0.024,1
"Ints3",0.602072807037453,0.264685090913755,0.041,0.048,1
"Sox4",0.602128439198513,0.46106023127709,0.024,0.019,1
"Cyp39a1",0.602779339255533,0.488814856985037,0.024,0.019,1
"Tusc2",0.603151111257452,0.445720468215787,0.03,0.024,1
"LTO1",0.603430555869863,0.337175761979598,0.024,0.019,1
"Mcat",0.603430555869863,0.325753549378591,0.024,0.019,1
"Ctso",0.6040202441477,0.342272927845602,0.043,0.036,1
"Gemin2",0.604082088626718,0.207852245226374,0.024,0.019,1
"Ndc80",0.604082088626718,0.548588082279056,0.024,0.019,1
"Meaf6",0.604489376455481,0.864156260806555,0.063,0.055,1
"Apela",0.605740534183713,0.242016047640842,0.015,0.019,1
"Gm49405",0.606486290213383,0.388031480388705,0.015,0.019,1
"Usf2",0.607351158637384,0.110205541794444,0.084,0.075,1
"Parpbp",0.607997900838002,0.177526960843501,0.024,0.019,1
"Prr3",0.607997900838002,1.00654042129865,0.024,0.019,1
"5730455P16Rik",0.608234079958021,0.551793410106612,0.028,0.034,1
"Gm42791",0.608304753692685,0.223815664034103,0.119,0.108,1
"Cramp1l",0.609417623669047,0.512207528352544,0.078,0.07,1
"4933431E20Rik",0.609960041039938,0.482300345287538,0.024,0.019,1
"Bcs1l",0.610016006938296,0.370525560051192,0.037,0.031,1
"Rmnd1",0.610065496917525,0.103893472583487,0.117,0.106,1
"Vim",0.610221210819295,1.08190766782868,0.019,0.014,1
"Eml3",0.610474475591747,0.472019753994257,0.05,0.043,1
"Ube2q1",0.610614712243408,1.09559284674682,0.024,0.019,1
"Gpatch11",0.610614712243408,0.191552503259632,0.024,0.019,1
"Lsm10",0.611718032884059,0.233073777090763,0.019,0.014,1
"Scd2",0.611944876850212,0.203771479667056,0.056,0.048,1
"Pick1",0.613649305431293,0.308966068343461,0.05,0.043,1
"Usp16",0.614324561036338,0.476951157972607,0.043,0.036,1
"Il16",0.614549266742453,0.184945803148686,0.024,0.019,1
"Irs2",0.614716541476413,0.751747452494614,0.019,0.014,1
"Ifitm3",0.615160693404378,0.209535852625744,0.13,0.12,1
"Mapk1ip1",0.615219909834761,0.208288806998698,0.063,0.055,1
"Arl6ip6",0.615808373384652,0.292130011191981,0.037,0.031,1
"Ramac",0.616218217827469,1.17971367783128,0.019,0.014,1
"Scamp5",0.616376369523503,0.614644201489844,0.05,0.043,1
"Zfp467",0.616552633219757,0.312092300073355,0.05,0.058,1
"Tom1l1",0.616864119228038,0.477139900278775,0.037,0.031,1
"Anks6",0.616969659280648,0.695059401869801,0.019,0.014,1
"Abcg3",0.616969659280648,0.819790511646179,0.019,0.014,1
"Rad54l2",0.61700194890624,0.175913502554285,0.052,0.06,1
"Coq3",0.617915307438873,0.119029464043193,0.093,0.104,1
"Riox1",0.618313802589267,2.39536050466794,0.013,0.01,1
"Zfand4",0.618473745533745,0.404597454263218,0.019,0.014,1
"Gm15336",0.619226389046465,0.421774426408849,0.019,0.014,1
"Vav1",0.619506935692316,0.267586689144746,0.037,0.031,1
"Fads6",0.620732873616838,0.699617671327575,0.019,0.014,1
"2310039H08Rik",0.620846958652399,0.146747973653527,0.05,0.058,1
"Prdm4",0.621031365952642,1.03493825026922,0.013,0.01,1
"Eepd1",0.621031365952642,0.258920886205171,0.013,0.01,1
"Cir1",0.62138974123458,0.306258420151294,0.05,0.043,1
"Zfp354a",0.621938373188205,0.971399487495405,0.013,0.01,1
"Sh3glb2",0.622227042661364,0.164446468199394,0.043,0.036,1
"Ccdc127",0.62224095059597,0.247822647152686,0.019,0.014,1
"Sh2b2",0.622845954931462,1.00621100048657,0.013,0.01,1
"Tarsl2",0.622845954931462,0.889084971654911,0.013,0.01,1
"Oxgr1",0.622845954931462,1.64272087226756,0.013,0.01,1
"Rab42",0.622995584614949,0.555078323316094,0.019,0.014,1
"Cd59b",0.623754110048779,0.531349971254736,0.013,0.01,1
"Wdr25",0.623754110048779,0.863134682787023,0.013,0.01,1
"Wdr77",0.62397403662222,0.530679278384817,0.013,0.017,1
"Rpp38",0.624662837403911,0.983998498565504,0.013,0.01,1
"Porcn",0.624662837403911,1.71210551849287,0.013,0.01,1
"Mad2l1",0.624662837403911,0.601716885906498,0.013,0.01,1
"Lrp6",0.625505191679017,0.14680878596309,0.13,0.142,1
"Faim",0.625572135858012,0.764957781219707,0.013,0.01,1
"Ccdc71",0.625572135858012,0.678384622525428,0.013,0.01,1
"Specc1",0.625876282115637,0.327834848470194,0.093,0.084,1
"Hoxa7",0.626075294187846,0.221323208962594,0.091,0.082,1
"AB124611",0.626482004269636,0.130658236797698,0.013,0.01,1
"Gm16845",0.626482004269636,0.601333241244905,0.013,0.01,1
"Top3a",0.626482004269636,1.19966029590089,0.013,0.01,1
"Pnldc1",0.626482004269636,0.31771334288975,0.013,0.01,1
"Fdxacb1",0.62739244149474,0.666264281613748,0.013,0.01,1
"Scin",0.62739244149474,0.423073850671702,0.013,0.01,1
"Pmaip1",0.62739244149474,1.22474428684225,0.013,0.01,1
"Pink1",0.627785466481051,0.779852235179748,0.032,0.027,1
"Dgcr6",0.627795879517093,0.246276454118063,0.05,0.043,1
"Maf1",0.628006096566145,0.394149665474487,0.086,0.077,1
"Pfkfb2",0.628289078323456,0.139054307930773,0.019,0.014,1
"Chn1",0.628289078323456,0.415031402430607,0.019,0.014,1
"Tshr",0.628303446386691,0.481271368157408,0.013,0.01,1
"Dhrs7b",0.628520728117638,0.387677581797588,0.045,0.039,1
"Ube2u",0.628529244077507,0.38255334986507,0.037,0.031,1
"Myo7b",0.628914177595838,0.13156029393539,0.071,0.063,1
"Fbxo46",0.629215017796267,0.746015050297288,0.013,0.01,1
"Gm15396",0.629215017796267,0.559843868582286,0.013,0.01,1
"H2-DMb2",0.629215017796267,0.768147711399452,0.013,0.01,1
"9930021J03Rik",0.629382574275781,0.185709352123766,0.171,0.159,1
"P3h3",0.630127154571663,0.465725121828831,0.013,0.01,1
"Rnf208",0.630441559109423,0.530457522518955,0.013,0.017,1
"Mrps25",0.630668967045893,0.527789124072895,0.032,0.027,1
"Nkap",0.630949501488641,0.548353369727042,0.045,0.039,1
"Lrrc4c",0.631039855558494,0.205009015501927,0.013,0.01,1
"Gm27003",0.631246344531028,0.871935910336028,0.032,0.027,1
"Ube2m",0.631460218233695,0.224730925424552,0.037,0.031,1
"Gja1",0.631953119599799,0.187358995416714,0.013,0.01,1
"L3mbtl3",0.632378491651851,0.107995238611128,0.106,0.096,1
"Bbs2",0.632401774532418,0.450818666635299,0.032,0.027,1
"Srl",0.632874234799099,0.466122185697885,0.013,0.017,1
"Atp10d",0.63339359393687,0.121830042706998,0.095,0.087,1
"Tspan17",0.633781332205143,0.111060536664315,0.013,0.01,1
"Gm12002",0.634498229771026,0.748494553405667,0.013,0.017,1
"Ice1",0.634715326431478,0.524244443472316,0.032,0.027,1
"Gpc5",0.634843859972852,0.479684702255054,0.045,0.039,1
"Entpd5",0.635094829752489,0.282999777968331,0.089,0.082,1
"Dcps",0.635753808789538,0.757129514060056,0.052,0.046,1
"Ythdc2",0.635873443612563,0.219913584034416,0.032,0.027,1
"Rce1",0.636001341325536,0.391280479199213,0.037,0.031,1
"Paip2b",0.636123986076423,0.771974192006902,0.013,0.017,1
"Dlg4",0.636123986076423,0.635445116772197,0.013,0.017,1
"Wdr3",0.638192348597314,0.653266897026462,0.032,0.027,1
"Dlgap1",0.638705159866281,0.261404786083981,0.026,0.031,1
"Fbp1",0.639187220199841,0.165632024389498,0.209,0.198,1
"Ulbp1",0.639380756457979,0.681459997040237,0.013,0.017,1
"Ctla2a",0.639492760212288,1.10328528319925,0.054,0.048,1
"Fam102b",0.640514798548745,0.266871297880575,0.032,0.027,1
"Cpsf3",0.640729824344628,0.172779457203606,0.052,0.046,1
"4833420G17Rik",0.640871915195604,0.817020805527836,0.067,0.06,1
"Alg12",0.641069799869003,0.267268716808597,0.026,0.031,1
"Bloc1s1",0.641514476509692,0.111028952371697,0.058,0.065,1
"Tm9sf4",0.641730837375188,0.208079989999328,0.065,0.058,1
"Sap30l",0.642435651939463,0.255883301550388,0.037,0.031,1
"Mfsd13a",0.642644493231654,0.615159990746728,0.013,0.017,1
"Pkd2",0.643336414710747,0.176729740208504,0.166,0.154,1
"Alg14",0.643378393563221,0.297593371387531,0.039,0.034,1
"Polr2j",0.643438087675474,0.939137325293653,0.026,0.031,1
"Sin3a",0.643768571061314,0.356089300557257,0.065,0.058,1
"E2f3",0.644587558450876,0.380560403332992,0.032,0.027,1
"Mpv17l2",0.644869136212873,0.340772964070827,0.045,0.039,1
"Zfp771",0.645949325632542,0.377065820599977,0.052,0.046,1
"Ints4",0.646517261256208,0.780947929900774,0.039,0.034,1
"Stk38",0.646638126970595,0.114479405073627,0.162,0.152,1
"Rbfa",0.64691965812578,0.149334757605265,0.032,0.027,1
"Grk4",0.64708634157038,0.24434325159707,0.052,0.046,1
"Zfp148",0.647205112114448,0.151772991884592,0.166,0.154,1
"Hsbp1",0.648041230897592,0.115939197735493,0.08,0.072,1
"Hmcn2",0.648541401245602,0.824118002647161,0.026,0.022,1
"Trmt10b",0.648566380157176,0.81399736382063,0.011,0.014,1
"Nqo2",0.649137790884328,0.789750507130115,0.039,0.034,1
"Atp6v0a2",0.649310646483047,0.578527039503503,0.067,0.06,1
"Tmub2",0.649839663930487,0.444641884862621,0.032,0.027,1
"Nmt1",0.649926797137472,0.345533530333037,0.074,0.067,1
"Pigx",0.649959208007685,0.746496639393832,0.054,0.048,1
"Prep",0.650187237257305,0.439703865126297,0.039,0.034,1
"Hells",0.651114378980888,0.82444299835563,0.026,0.022,1
"Tmem185a",0.651222602224302,0.192504804413589,0.011,0.014,1
"Afap1",0.651487361221736,0.165224093886356,0.037,0.043,1
"Kifc1",0.653339702472876,0.200112145152831,0.039,0.034,1
"Il15ra",0.653997244422302,0.118719395311582,0.065,0.058,1
"1110002L01Rik",0.654014180736383,0.106835095557383,0.037,0.043,1
"Poglut2",0.654336452011226,1.11274211924205,0.026,0.022,1
"Kat2a",0.654981642631661,1.16229478070411,0.026,0.022,1
"Lrrc58",0.65521722970552,0.230256500716529,0.102,0.113,1
"Gm11423",0.655659480232305,0.21002974676569,0.011,0.014,1
"Ap3d1",0.656262368397355,0.364315692817539,0.074,0.067,1
"Poll",0.65654832237917,0.473930782677336,0.011,0.014,1
"Tysnd1",0.657493336342211,0.300445049665736,0.034,0.029,1
"Med23",0.657552625396132,0.489998343938267,0.039,0.034,1
"Inpp5a",0.657892820751302,0.668450898858012,0.076,0.07,1
"Plac8",0.658327464604427,0.304620150278893,0.011,0.014,1
"Dhx38",0.658327464604427,0.155751830282782,0.011,0.014,1
"Poglut3",0.658327464604427,0.687365290311233,0.011,0.014,1
"Npat",0.658607564891728,0.265339592843055,0.039,0.034,1
"Qtrt1",0.660361020472281,1.10499324005946,0.041,0.036,1
"Foxo3",0.660361854390283,0.257585165770483,0.155,0.145,1
"Slc6a20a",0.66071948178813,0.100106949378908,0.039,0.034,1
"Nhp2",0.660999806535309,0.594167921627244,0.011,0.014,1
"Prpsap2",0.661110297549876,0.697429338093996,0.037,0.043,1
"Galnt12",0.661247873866082,0.165192064367925,0.039,0.034,1
"Tmcc2",0.661891550459811,1.16698886091635,0.011,0.014,1
"Sart3",0.662095657281668,0.428019043323253,0.026,0.022,1
"Miga2",0.662174989859258,0.346574050720395,0.047,0.041,1
"Ogfr",0.662743913063165,0.455944670824668,0.026,0.022,1
"0610040F04Rik",0.662783774208813,0.688996733715479,0.011,0.014,1
"C130074G19Rik",0.663439725864096,0.321812982795467,0.035,0.041,1
"Zmym3",0.664041182365424,0.383892303579061,0.026,0.022,1
"Gm45435",0.664288398659415,0.555592578366873,0.067,0.06,1
"Smarce1",0.66444844381127,0.277545335930243,0.024,0.029,1
"Anp32b",0.664484183958366,0.101244957395646,0.035,0.041,1
"Cdc40",0.664695104026903,0.206851193785548,0.067,0.06,1
"Ccdc85b",0.66533945918621,0.716116477568696,0.026,0.022,1
"Lgals1",0.666357827118166,0.348745686099387,0.065,0.058,1
"Gm10516",0.666638740157017,0.242815177685132,0.026,0.022,1
"Kpna6",0.667999269080294,0.194889848378602,0.047,0.041,1
"Hprt",0.669194054956395,0.342132109102091,0.039,0.034,1
"Mboat1",0.669891313553193,0.384215870550853,0.026,0.022,1
"Cdk14",0.670013282982489,0.280084293030898,0.216,0.21,1
"Nbeal2",0.671308902921276,0.525322417776106,0.061,0.055,1
"Cyp7b1",0.6715199140473,0.345126560584584,0.026,0.022,1
"Zfp110",0.671842907083985,0.183764784910819,0.047,0.053,1
"Kdm1a",0.673402861397809,0.194782508845473,0.065,0.058,1
"Mmp12",0.674455323362128,0.213786795161249,0.026,0.022,1
"Tox4",0.674819593847628,0.191883421642061,0.047,0.041,1
"Wipi1",0.675108669038331,0.563909707941338,0.02,0.017,1
"Bri3",0.675161102479114,0.170033522261411,0.108,0.099,1
"Nme3",0.676951865900247,0.16223644024047,0.034,0.039,1
"Pkp3",0.677319011312117,0.831764892779306,0.02,0.017,1
"Cilk1",0.677319011312117,1.30249937711031,0.02,0.017,1
"Lrp1",0.678067922339252,0.865830781056281,0.034,0.029,1
"Capza2",0.679248628916402,0.397416251979305,0.047,0.053,1
"Thyn1",0.679532135539143,0.997693815673204,0.02,0.017,1
"Rbmxl1",0.680270458934588,0.764746932481694,0.02,0.017,1
"Gm50455",0.680270458934588,0.939004379803457,0.02,0.017,1
"Ssh3",0.68036923173389,0.618766023644432,0.034,0.029,1
"Atad5",0.681521005272603,0.511783238612245,0.034,0.029,1
"Fbxo33",0.681521005272603,0.271787969975753,0.034,0.029,1
"Prr5",0.68153993095303,0.163446518917413,0.061,0.055,1
"Bora",0.683250057492161,0.101276108172893,0.034,0.029,1
"Ripk1",0.683363071387103,0.171491886301698,0.054,0.048,1
"Trim33",0.683406861648363,0.475645788109775,0.114,0.106,1
"Tmx3",0.683416619169535,0.743772736896579,0.078,0.072,1
"Parp4",0.683521964036914,0.16858188538037,0.06,0.053,1
"Otud6b",0.68396666280313,0.41353151091028,0.02,0.017,1
"Zgrf1",0.684275592344816,0.148923905397592,0.022,0.027,1
"Etf1",0.684584214541213,0.314202641729775,0.084,0.077,1
"Trp53inp1",0.684980772899216,0.296551879242895,0.034,0.029,1
"Zfp341",0.685349239510326,0.292678620282022,0.009,0.012,1
"Isoc2b",0.685349239510326,0.463516326718751,0.009,0.012,1
"Bop1",0.685447273237015,0.768047891679684,0.02,0.017,1
"Mfsd10",0.686135503204938,0.427337737012074,0.034,0.029,1
"Ints7",0.68624893841913,0.52097662587497,0.061,0.055,1
"Mrpl40",0.686713143475221,0.972236745703472,0.034,0.029,1
"Htatip2",0.686833897286077,0.348679612285912,0.009,0.012,1
"Nadsyn1",0.687151258280011,0.211181349491166,0.052,0.046,1
"Cfap77",0.687329096235745,0.354546668572013,0.009,0.012,1
"Rbm12",0.687329096235745,0.152606801315051,0.009,0.012,1
"Srbd1",0.687469977862328,0.42967200051826,0.054,0.048,1
"Fam92a",0.687670454157671,0.174512895507375,0.02,0.017,1
"Rnh1",0.688044508838667,0.220103271430732,0.067,0.075,1
"Susd4",0.688319830270392,0.244211292736545,0.009,0.012,1
"Gimap7",0.688319830270392,0.224923774413369,0.009,0.012,1
"Ccp110",0.688412116018138,0.269068966277446,0.02,0.017,1
"Skp2",0.689025531709149,0.21241419656588,0.034,0.029,1
"Wdr19",0.689525152209358,0.580837125607595,0.02,0.017,1
"Aph1b",0.690302902156833,1.37420510281478,0.009,0.012,1
"Relb",0.691381736092465,0.14063067476957,0.02,0.017,1
"Azi2",0.691661511469282,0.252784870965366,0.065,0.072,1
"Lratd2",0.69201043255882,1.94294745346283,0.015,0.012,1
"Znhit2",0.692288102398409,1.29478664975374,0.009,0.012,1
"Itgb8",0.692827331709948,0.254283210127551,0.149,0.14,1
"Cnot3",0.693181343398725,0.248983080005523,0.067,0.075,1
"Rilp",0.693705194848147,0.411606578594387,0.056,0.051,1
"Snrnp27",0.694452294975565,0.114546751947378,0.047,0.041,1
"Fkrp",0.694629112082221,1.84758296967822,0.015,0.012,1
"Krt10",0.694819187438539,0.347796344850144,0.034,0.029,1
"Rexo1",0.694955665456323,0.257019352262626,0.084,0.077,1
"Prkab2",0.695399541422384,0.232802388652585,0.034,0.029,1
"Ikbip",0.695470040833682,0.616246538575284,0.022,0.027,1
"Ndufb8",0.695620816588008,0.61120098236618,0.121,0.116,1
"Hectd4",0.696312064593099,0.452360240656764,0.089,0.082,1
"Sulf2",0.697076383589921,0.382441654650666,0.034,0.039,1
"Dars",0.697673349409389,0.769661679848943,0.063,0.058,1
"Gm43569",0.698126356850489,1.47196848054009,0.015,0.012,1
"Usp43",0.698126356850489,1.27700944660458,0.015,0.012,1
"Gadd45a",0.698747239690673,0.912614432388482,0.028,0.024,1
"Sde2",0.699001674008648,0.733992861307304,0.015,0.012,1
"Krtcap3",0.699382623555001,0.202901878811032,0.028,0.024,1
"Gm49356",0.699382623555001,0.809268142287547,0.028,0.024,1
"Zfp622",0.699877391474935,1.96618631782225,0.015,0.012,1
"Polq",0.699877391474935,1.02803105202116,0.015,0.012,1
"Smu1",0.700640260597696,0.52356053037487,0.035,0.031,1
"Tpd52l1",0.7007535082074,0.758234253012436,0.015,0.012,1
"Rad17",0.700945645843255,0.145650284361342,0.041,0.036,1
"Zfp846",0.701212848705491,0.244861771013563,0.034,0.029,1
"Msl1",0.701589096587401,0.125333481121548,0.073,0.08,1
"Uhrf1bp1l",0.701678713902251,0.560278751643897,0.155,0.149,1
"Tap1",0.701998202012321,0.235867115024457,0.041,0.036,1
"Mief2",0.702506935295107,0.762407031983193,0.015,0.012,1
"Mcph1",0.703400213241545,0.761679802768441,0.056,0.051,1
"Zfp536",0.704261946904396,0.836209798575294,0.015,0.012,1
"Pdss1",0.704334475402368,0.385286768209362,0.071,0.065,1
"Sart1",0.704593388224978,0.465049664017579,0.032,0.036,1
"Plagl2",0.704709274394911,0.516825750813071,0.034,0.029,1
"Vti1b",0.704865696474942,0.268181239001934,0.119,0.111,1
"Evi2a",0.704952118353735,0.221806882739449,0.048,0.043,1
"Wdr6",0.705140044282909,0.633536846580645,0.015,0.012,1
"Katna1",0.705747978205208,0.477120997282695,0.028,0.024,1
"Map3k20",0.705950357972171,0.131877328953628,0.041,0.036,1
"Slc37a1",0.706897416930447,0.879429223419665,0.015,0.012,1
"Dennd4b",0.70766163109417,0.611834832130064,0.028,0.024,1
"Ddx21",0.70766163109417,0.480919265963918,0.028,0.024,1
"Tmem167b",0.707776690091872,0.17979775565838,0.015,0.012,1
"Dmpk",0.707776690091872,0.214180110763234,0.015,0.012,1
"Atraid",0.708780332356344,0.226635954750678,0.149,0.142,1
"Samd10",0.709536404809319,0.224591246780123,0.015,0.012,1
"Gm7854",0.709536404809319,0.361960929725238,0.015,0.012,1
"Smcr8",0.709536404809319,0.76632515467753,0.015,0.012,1
"Pdgfd",0.712008295852341,0.772959302430908,0.056,0.051,1
"Wnt4",0.712065573137369,0.664606801346611,0.007,0.01,1
"Rabl3",0.712453813255892,0.284504811837212,0.028,0.024,1
"Avl9",0.712554920114142,0.218500943647633,0.041,0.036,1
"Ankmy2",0.71278663223302,0.146449562133049,0.02,0.024,1
"Sim2",0.713186437450647,0.191303151956052,0.007,0.01,1
"Dolpp1",0.713483383577931,0.551778076312034,0.02,0.024,1
"Tmem140",0.713921875331043,0.311726745588174,0.08,0.075,1
"Gcat",0.714053761439404,0.324950291703008,0.028,0.024,1
"Plpp6",0.714180373991213,0.42585177548821,0.02,0.024,1
"Plpp5",0.714307921344546,0.537259209033399,0.007,0.01,1
"Vps26b",0.714307921344546,0.318166253171902,0.007,0.01,1
"Endog",0.714694088375442,0.913582939068659,0.028,0.024,1
"Cops6",0.715202822288087,0.188827282473723,0.041,0.036,1
"Suco",0.715835661599443,0.16168594211367,0.076,0.07,1
"Parp8",0.715996116234389,0.117656881591846,0.138,0.13,1
"Trim23",0.716272774372289,0.29782969114785,0.02,0.024,1
"Cnot9",0.716500354133987,0.192006912586481,0.035,0.031,1
"Stk11ip",0.716552739095465,0.289970293569586,0.007,0.01,1
"Mtss2",0.716552739095465,0.266764877267502,0.007,0.01,1
"Fam107a",0.716552739095465,0.338265918174932,0.007,0.01,1
"Coa6",0.717257401009115,0.501721076635079,0.028,0.024,1
"Comtd1",0.717257401009115,0.1579629455463,0.028,0.024,1
"Zfp993",0.71767606855313,0.33291718171827,0.007,0.01,1
"Mmp11",0.71767606855313,0.145272512254754,0.007,0.01,1
"Phf2os1",0.71767606855313,0.139115230076013,0.007,0.01,1
"Fam199x",0.717898728342828,0.138631797494106,0.028,0.024,1
"2310016G11Rik",0.718237924944694,0.272718781053436,0.007,0.01,1
"Zcwpw2",0.718367307375334,0.253569693925841,0.02,0.024,1
"Mtcp1",0.718800008792733,0.414475198942306,0.007,0.01,1
"E2f2",0.718800008792733,0.774311090294474,0.007,0.01,1
"Nfkbie",0.719924557604667,1.2033444675559,0.007,0.01,1
"Eva1a",0.720515871047719,0.242602838636138,0.078,0.072,1
"Ifit2",0.722175472087379,1.16487838163576,0.007,0.01,1
"Slc25a25",0.722394991092009,0.92311465091484,0.034,0.039,1
"Cnn2",0.723303930296357,0.617989350409289,0.043,0.039,1
"Mki67",0.723508416952441,0.192860467971021,0.063,0.058,1
"Gtf2h5",0.723563315617897,0.122579417810232,0.043,0.039,1
"Ftsj1",0.724966362497833,0.342931379675177,0.028,0.024,1
"Epg5",0.725047929880183,0.560051736066092,0.032,0.036,1
"Gpr89",0.72561900219395,0.112676699570396,0.035,0.031,1
"Mrps28",0.726418550048637,0.24392207135318,0.043,0.039,1
"Slc28a1",0.726761604338232,0.341593986406906,0.035,0.031,1
"Mtmr4",0.727254768486816,1.33452545744997,0.022,0.019,1
"Rasgrf2",0.727973308024804,0.670311558172789,0.022,0.019,1
